name,code,timestamp,rate,series,n,portname
,,2024-11-03,,ships_cape_good_hope,37.0,
,,2024-11-04,,ships_cape_good_hope,33.0,
,,2024-11-05,,ships_cape_good_hope,37.0,
,,2024-11-06,,ships_cape_good_hope,38.0,
,,2024-11-07,,ships_cape_good_hope,38.0,
,,2024-11-08,,ships_cape_good_hope,43.0,
,,2024-11-09,,ships_cape_good_hope,28.0,
,,2024-11-10,,ships_cape_good_hope,38.0,
,,2024-11-11,,ships_cape_good_hope,29.0,
,,2024-11-12,,ships_cape_good_hope,32.0,
,,2024-11-13,,ships_cape_good_hope,48.0,
,,2024-11-14,,ships_cape_good_hope,37.0,
,,2024-11-15,,ships_cape_good_hope,36.0,
,,2024-11-16,,ships_cape_good_hope,40.0,
,,2024-11-17,,ships_cape_good_hope,43.0,
,,2024-11-18,,ships_cape_good_hope,41.0,
,,2024-11-19,,ships_cape_good_hope,42.0,
,,2024-11-20,,ships_cape_good_hope,48.0,
,,2024-11-21,,ships_cape_good_hope,50.0,
,,2024-11-22,,ships_cape_good_hope,39.0,
,,2024-11-23,,ships_cape_good_hope,37.0,
,,2024-11-24,,ships_cape_good_hope,40.0,
,,2024-11-25,,ships_cape_good_hope,27.0,
,,2024-11-26,,ships_cape_good_hope,36.0,
,,2024-11-27,,ships_cape_good_hope,46.0,
,,2024-11-28,,ships_cape_good_hope,46.0,
,,2024-11-29,,ships_cape_good_hope,37.0,
,,2024-11-30,,ships_cape_good_hope,38.0,
,,2024-12-01,,ships_cape_good_hope,37.0,
,,2024-12-02,,ships_cape_good_hope,44.0,
,,2024-12-03,,ships_cape_good_hope,44.0,
,,2024-12-04,,ships_cape_good_hope,46.0,
,,2024-12-05,,ships_cape_good_hope,47.0,
,,2024-12-06,,ships_cape_good_hope,35.0,
,,2024-12-07,,ships_cape_good_hope,29.0,
,,2024-12-08,,ships_cape_good_hope,32.0,
,,2024-12-09,,ships_cape_good_hope,44.0,
,,2024-12-10,,ships_cape_good_hope,52.0,
,,2024-12-11,,ships_cape_good_hope,42.0,
,,2024-12-12,,ships_cape_good_hope,37.0,
,,2024-12-13,,ships_cape_good_hope,38.0,
,,2024-12-14,,ships_cape_good_hope,31.0,
,,2024-12-15,,ships_cape_good_hope,36.0,
,,2024-12-16,,ships_cape_good_hope,43.0,
,,2024-12-17,,ships_cape_good_hope,41.0,
,,2024-12-18,,ships_cape_good_hope,42.0,
,,2024-12-19,,ships_cape_good_hope,41.0,
,,2024-12-20,,ships_cape_good_hope,39.0,
,,2024-12-21,,ships_cape_good_hope,34.0,
,,2024-12-22,,ships_cape_good_hope,37.0,
,,2024-12-23,,ships_cape_good_hope,47.0,
,,2024-12-24,,ships_cape_good_hope,43.0,
,,2024-12-25,,ships_cape_good_hope,37.0,
,,2024-12-26,,ships_cape_good_hope,48.0,
,,2024-12-27,,ships_cape_good_hope,53.0,
,,2024-12-28,,ships_cape_good_hope,32.0,
,,2024-12-29,,ships_cape_good_hope,40.0,
,,2024-12-30,,ships_cape_good_hope,35.0,
,,2024-12-31,,ships_cape_good_hope,33.0,
,,2025-01-01,,ships_cape_good_hope,48.0,
,,2025-01-02,,ships_cape_good_hope,49.0,
,,2025-01-03,,ships_cape_good_hope,42.0,
,,2025-01-04,,ships_cape_good_hope,40.0,
,,2025-01-05,,ships_cape_good_hope,38.0,
,,2025-01-06,,ships_cape_good_hope,38.0,
,,2025-01-07,,ships_cape_good_hope,39.0,
,,2025-01-08,,ships_cape_good_hope,39.0,
,,2025-01-09,,ships_cape_good_hope,32.0,
,,2025-01-10,,ships_cape_good_hope,29.0,
,,2025-01-11,,ships_cape_good_hope,41.0,
,,2025-01-12,,ships_cape_good_hope,47.0,
,,2025-01-13,,ships_cape_good_hope,47.0,
,,2025-01-14,,ships_cape_good_hope,47.0,
,,2025-01-15,,ships_cape_good_hope,32.0,
,,2025-01-16,,ships_cape_good_hope,39.0,
,,2025-01-17,,ships_cape_good_hope,41.0,
,,2025-01-18,,ships_cape_good_hope,33.0,
,,2025-01-19,,ships_cape_good_hope,35.0,
,,2025-01-20,,ships_cape_good_hope,35.0,
,,2025-01-21,,ships_cape_good_hope,52.0,
,,2025-01-22,,ships_cape_good_hope,50.0,
,,2025-01-23,,ships_cape_good_hope,38.0,
,,2025-01-24,,ships_cape_good_hope,39.0,
,,2025-01-25,,ships_cape_good_hope,44.0,
,,2025-01-26,,ships_cape_good_hope,35.0,
,,2025-01-27,,ships_cape_good_hope,33.0,
,,2025-01-28,,ships_cape_good_hope,51.0,
,,2025-01-29,,ships_cape_good_hope,53.0,
,,2025-01-30,,ships_cape_good_hope,47.0,
,,2025-01-31,,ships_cape_good_hope,36.0,
,,2025-02-01,,ships_cape_good_hope,32.0,
,,2025-02-02,,ships_cape_good_hope,41.0,
,,2025-02-03,,ships_cape_good_hope,41.0,
,,2025-02-04,,ships_cape_good_hope,43.0,
,,2025-02-05,,ships_cape_good_hope,45.0,
,,2025-02-06,,ships_cape_good_hope,49.0,
,,2025-02-07,,ships_cape_good_hope,50.0,
,,2025-02-08,,ships_cape_good_hope,45.0,
,,2025-02-09,,ships_cape_good_hope,45.0,
,,2025-02-10,,ships_cape_good_hope,38.0,
,,2025-02-11,,ships_cape_good_hope,42.0,
,,2025-02-12,,ships_cape_good_hope,41.0,
,,2025-02-13,,ships_cape_good_hope,44.0,
,,2025-02-14,,ships_cape_good_hope,53.0,
,,2025-02-15,,ships_cape_good_hope,57.0,
,,2025-02-16,,ships_cape_good_hope,48.0,
,,2025-02-17,,ships_cape_good_hope,41.0,
,,2025-02-18,,ships_cape_good_hope,47.0,
,,2025-02-19,,ships_cape_good_hope,47.0,
,,2025-02-20,,ships_cape_good_hope,53.0,
,,2025-02-21,,ships_cape_good_hope,48.0,
,,2025-02-22,,ships_cape_good_hope,55.0,
,,2025-02-23,,ships_cape_good_hope,53.0,
,,2025-02-24,,ships_cape_good_hope,43.0,
,,2025-02-25,,ships_cape_good_hope,35.0,
,,2025-02-26,,ships_cape_good_hope,47.0,
,,2025-02-27,,ships_cape_good_hope,52.0,
,,2025-02-28,,ships_cape_good_hope,43.0,
,,2025-03-01,,ships_cape_good_hope,37.0,
,,2025-03-02,,ships_cape_good_hope,37.0,
,,2025-03-03,,ships_cape_good_hope,44.0,
,,2025-03-04,,ships_cape_good_hope,43.0,
,,2025-03-05,,ships_cape_good_hope,35.0,
,,2025-03-06,,ships_cape_good_hope,40.0,
,,2025-03-07,,ships_cape_good_hope,42.0,
,,2025-03-08,,ships_cape_good_hope,46.0,
,,2025-03-09,,ships_cape_good_hope,52.0,
,,2025-03-10,,ships_cape_good_hope,50.0,
,,2025-03-11,,ships_cape_good_hope,38.0,
,,2025-03-12,,ships_cape_good_hope,38.0,
,,2025-03-13,,ships_cape_good_hope,43.0,
,,2025-03-14,,ships_cape_good_hope,55.0,
,,2025-03-15,,ships_cape_good_hope,66.0,
,,2025-03-16,,ships_cape_good_hope,43.0,
,,2025-03-17,,ships_cape_good_hope,36.0,
,,2025-03-18,,ships_cape_good_hope,41.0,
,,2025-03-19,,ships_cape_good_hope,41.0,
,,2025-03-20,,ships_cape_good_hope,39.0,
,,2025-03-21,,ships_cape_good_hope,48.0,
,,2025-03-22,,ships_cape_good_hope,45.0,
,,2025-03-23,,ships_cape_good_hope,40.0,
,,2025-03-24,,ships_cape_good_hope,41.0,
,,2025-03-25,,ships_cape_good_hope,40.0,
,,2025-03-26,,ships_cape_good_hope,47.0,
,,2025-03-27,,ships_cape_good_hope,55.0,
,,2025-03-28,,ships_cape_good_hope,60.0,
,,2025-03-29,,ships_cape_good_hope,36.0,
,,2025-03-30,,ships_cape_good_hope,27.0,
,,2025-03-31,,ships_cape_good_hope,34.0,
,,2025-04-01,,ships_cape_good_hope,41.0,
,,2025-04-02,,ships_cape_good_hope,49.0,
,,2025-04-03,,ships_cape_good_hope,45.0,
,,2025-04-04,,ships_cape_good_hope,59.0,
,,2025-04-05,,ships_cape_good_hope,59.0,
,,2025-04-06,,ships_cape_good_hope,42.0,
,,2025-04-07,,ships_cape_good_hope,44.0,
,,2025-04-08,,ships_cape_good_hope,43.0,
,,2025-04-09,,ships_cape_good_hope,38.0,
,,2025-04-10,,ships_cape_good_hope,36.0,
,,2025-04-11,,ships_cape_good_hope,37.0,
,,2025-04-12,,ships_cape_good_hope,38.0,
,,2025-04-13,,ships_cape_good_hope,40.0,
,,2025-04-14,,ships_cape_good_hope,40.0,
,,2025-04-15,,ships_cape_good_hope,41.0,
,,2025-04-16,,ships_cape_good_hope,41.0,
,,2025-04-17,,ships_cape_good_hope,52.0,
,,2025-04-18,,ships_cape_good_hope,55.0,
,,2025-04-19,,ships_cape_good_hope,52.0,
,,2025-04-20,,ships_cape_good_hope,38.0,
,,2025-04-21,,ships_cape_good_hope,28.0,
,,2025-04-22,,ships_cape_good_hope,39.0,
,,2025-04-23,,ships_cape_good_hope,57.0,
,,2025-04-24,,ships_cape_good_hope,51.0,
,,2025-04-25,,ships_cape_good_hope,42.0,
,,2025-04-26,,ships_cape_good_hope,46.0,
,,2025-04-27,,ships_cape_good_hope,48.0,
,,2025-04-28,,ships_cape_good_hope,42.0,
,,2025-04-29,,ships_cape_good_hope,37.0,
,,2025-04-30,,ships_cape_good_hope,35.0,
,,2025-05-01,,ships_cape_good_hope,31.0,
,,2025-05-02,,ships_cape_good_hope,37.0,
,,2025-05-03,,ships_cape_good_hope,44.0,
,,2025-05-04,,ships_cape_good_hope,34.0,
,,2025-05-05,,ships_cape_good_hope,48.0,
,,2025-05-06,,ships_cape_good_hope,55.0,
,,2025-05-07,,ships_cape_good_hope,46.0,
,,2025-05-08,,ships_cape_good_hope,43.0,
,,2025-05-09,,ships_cape_good_hope,38.0,
,,2025-05-10,,ships_cape_good_hope,32.0,
,,2025-05-11,,ships_cape_good_hope,40.0,
,,2025-05-12,,ships_cape_good_hope,42.0,
,,2025-05-13,,ships_cape_good_hope,45.0,
,,2025-05-14,,ships_cape_good_hope,57.0,
,,2025-05-15,,ships_cape_good_hope,58.0,
,,2025-05-16,,ships_cape_good_hope,60.0,
,,2025-05-17,,ships_cape_good_hope,51.0,
,,2025-05-18,,ships_cape_good_hope,36.0,
,,2025-05-19,,ships_cape_good_hope,24.0,
,,2025-05-20,,ships_cape_good_hope,22.0,
,,2025-05-21,,ships_cape_good_hope,25.0,
,,2025-05-22,,ships_cape_good_hope,33.0,
,,2025-05-23,,ships_cape_good_hope,46.0,
,,2025-05-24,,ships_cape_good_hope,49.0,
,,2025-05-25,,ships_cape_good_hope,49.0,
,,2025-05-26,,ships_cape_good_hope,44.0,
,,2025-05-27,,ships_cape_good_hope,36.0,
,,2025-05-28,,ships_cape_good_hope,48.0,
,,2025-05-29,,ships_cape_good_hope,37.0,
,,2025-05-30,,ships_cape_good_hope,25.0,
,,2025-05-31,,ships_cape_good_hope,23.0,
,,2025-06-01,,ships_cape_good_hope,29.0,
,,2025-06-02,,ships_cape_good_hope,27.0,
,,2025-06-03,,ships_cape_good_hope,54.0,
,,2025-06-04,,ships_cape_good_hope,68.0,
,,2025-06-05,,ships_cape_good_hope,60.0,
,,2025-06-06,,ships_cape_good_hope,45.0,
,,2025-06-07,,ships_cape_good_hope,32.0,
,,2025-06-08,,ships_cape_good_hope,25.0,
,,2025-06-09,,ships_cape_good_hope,48.0,
,,2025-06-10,,ships_cape_good_hope,56.0,
,,2025-06-11,,ships_cape_good_hope,35.0,
,,2025-06-12,,ships_cape_good_hope,36.0,
,,2025-06-13,,ships_cape_good_hope,41.0,
,,2025-06-14,,ships_cape_good_hope,43.0,
,,2025-06-15,,ships_cape_good_hope,52.0,
,,2025-06-16,,ships_cape_good_hope,46.0,
,,2025-06-17,,ships_cape_good_hope,35.0,
,,2025-06-18,,ships_cape_good_hope,36.0,
,,2025-06-19,,ships_cape_good_hope,38.0,
,,2025-06-20,,ships_cape_good_hope,69.0,
,,2025-06-21,,ships_cape_good_hope,72.0,
,,2025-06-22,,ships_cape_good_hope,39.0,
,,2025-06-23,,ships_cape_good_hope,48.0,
,,2025-06-24,,ships_cape_good_hope,38.0,
,,2025-06-25,,ships_cape_good_hope,11.0,
,,2025-06-26,,ships_cape_good_hope,8.0,
,,2025-06-27,,ships_cape_good_hope,33.0,
,,2025-06-28,,ships_cape_good_hope,71.0,
,,2025-06-29,,ships_cape_good_hope,67.0,
,,2025-06-30,,ships_cape_good_hope,47.0,
,,2025-07-01,,ships_cape_good_hope,44.0,
,,2025-07-02,,ships_cape_good_hope,48.0,
,,2025-07-03,,ships_cape_good_hope,46.0,
,,2025-07-04,,ships_cape_good_hope,38.0,
,,2025-07-05,,ships_cape_good_hope,30.0,
,,2025-07-06,,ships_cape_good_hope,45.0,
,,2025-07-07,,ships_cape_good_hope,41.0,
,,2025-07-08,,ships_cape_good_hope,41.0,
,,2025-07-09,,ships_cape_good_hope,46.0,
,,2025-07-10,,ships_cape_good_hope,34.0,
,,2025-07-11,,ships_cape_good_hope,29.0,
,,2025-07-12,,ships_cape_good_hope,41.0,
,,2025-07-13,,ships_cape_good_hope,63.0,
,,2025-07-14,,ships_cape_good_hope,63.0,
,,2025-07-15,,ships_cape_good_hope,45.0,
,,2025-07-16,,ships_cape_good_hope,33.0,
,,2025-07-17,,ships_cape_good_hope,28.0,
,,2025-07-18,,ships_cape_good_hope,36.0,
,,2025-07-19,,ships_cape_good_hope,53.0,
,,2025-07-20,,ships_cape_good_hope,55.0,
,,2025-07-21,,ships_cape_good_hope,46.0,
,,2025-07-22,,ships_cape_good_hope,38.0,
,,2025-07-23,,ships_cape_good_hope,28.0,
,,2025-07-24,,ships_cape_good_hope,34.0,
,,2025-07-25,,ships_cape_good_hope,49.0,
,,2025-07-26,,ships_cape_good_hope,51.0,
,,2025-07-27,,ships_cape_good_hope,45.0,
,,2025-07-28,,ships_cape_good_hope,36.0,
,,2025-07-29,,ships_cape_good_hope,33.0,
,,2025-07-30,,ships_cape_good_hope,38.0,
,,2025-07-31,,ships_cape_good_hope,30.0,
,,2025-08-01,,ships_cape_good_hope,44.0,
,,2025-08-02,,ships_cape_good_hope,69.0,
,,2025-08-03,,ships_cape_good_hope,55.0,
,,2025-08-04,,ships_cape_good_hope,31.0,
,,2025-08-05,,ships_cape_good_hope,16.0,
,,2025-08-06,,ships_cape_good_hope,50.0,
,,2025-08-07,,ships_cape_good_hope,57.0,
,,2025-08-08,,ships_cape_good_hope,30.0,
,,2025-08-09,,ships_cape_good_hope,26.0,
,,2025-08-10,,ships_cape_good_hope,38.0,
,,2025-08-11,,ships_cape_good_hope,40.0,
,,2025-08-12,,ships_cape_good_hope,41.0,
,,2025-08-13,,ships_cape_good_hope,45.0,
,,2025-08-14,,ships_cape_good_hope,44.0,
,,2025-08-15,,ships_cape_good_hope,39.0,
,,2025-08-16,,ships_cape_good_hope,46.0,
,,2025-08-17,,ships_cape_good_hope,38.0,
,,2025-08-18,,ships_cape_good_hope,34.0,
,,2025-08-19,,ships_cape_good_hope,53.0,
,,2025-08-20,,ships_cape_good_hope,59.0,
,,2025-08-21,,ships_cape_good_hope,38.0,
,,2025-08-22,,ships_cape_good_hope,17.0,
,,2025-08-23,,ships_cape_good_hope,16.0,
,,2025-08-24,,ships_cape_good_hope,32.0,
,,2025-08-25,,ships_cape_good_hope,49.0,
,,2025-08-26,,ships_cape_good_hope,67.0,
,,2025-08-27,,ships_cape_good_hope,49.0,
,,2025-08-28,,ships_cape_good_hope,31.0,
,,2025-08-29,,ships_cape_good_hope,29.0,
,,2025-08-30,,ships_cape_good_hope,38.0,
,,2025-08-31,,ships_cape_good_hope,42.0,
,,2025-09-01,,ships_cape_good_hope,45.0,
,,2025-09-02,,ships_cape_good_hope,40.0,
,,2025-09-03,,ships_cape_good_hope,44.0,
,,2025-09-04,,ships_cape_good_hope,36.0,
,,2025-09-05,,ships_cape_good_hope,36.0,
,,2025-09-06,,ships_cape_good_hope,44.0,
,,2025-09-07,,ships_cape_good_hope,40.0,
,,2025-09-08,,ships_cape_good_hope,50.0,
,,2025-09-09,,ships_cape_good_hope,46.0,
,,2025-09-10,,ships_cape_good_hope,36.0,
,,2025-09-11,,ships_cape_good_hope,33.0,
,,2025-09-12,,ships_cape_good_hope,27.0,
,,2025-09-13,,ships_cape_good_hope,41.0,
,,2025-09-14,,ships_cape_good_hope,34.0,
,,2025-09-15,,ships_cape_good_hope,19.0,
,,2025-09-16,,ships_cape_good_hope,25.0,
,,2025-09-17,,ships_cape_good_hope,32.0,
,,2025-09-18,,ships_cape_good_hope,32.0,
,,2025-09-19,,ships_cape_good_hope,49.0,
,,2025-09-20,,ships_cape_good_hope,48.0,
,,2025-09-21,,ships_cape_good_hope,35.0,
,,2025-09-22,,ships_cape_good_hope,33.0,
,,2025-09-23,,ships_cape_good_hope,28.0,
,,2025-09-24,,ships_cape_good_hope,24.0,
,,2025-09-25,,ships_cape_good_hope,28.0,
,,2025-09-26,,ships_cape_good_hope,34.0,
,,2025-09-27,,ships_cape_good_hope,27.0,
,,2025-09-28,,ships_cape_good_hope,30.0,
,,2025-09-29,,ships_cape_good_hope,34.0,
,,2025-09-30,,ships_cape_good_hope,33.0,
,,2025-10-01,,ships_cape_good_hope,28.0,
,,2025-10-02,,ships_cape_good_hope,31.0,
,,2025-10-03,,ships_cape_good_hope,42.0,
,,2025-10-04,,ships_cape_good_hope,38.0,
,,2025-10-05,,ships_cape_good_hope,19.0,
,,2025-10-06,,ships_cape_good_hope,21.0,
,,2025-10-07,,ships_cape_good_hope,38.0,
,,2025-10-08,,ships_cape_good_hope,36.0,
,,2025-10-09,,ships_cape_good_hope,48.0,
,,2025-10-10,,ships_cape_good_hope,48.0,
,,2025-10-11,,ships_cape_good_hope,35.0,
,,2025-10-12,,ships_cape_good_hope,33.0,
,,2025-10-13,,ships_cape_good_hope,21.0,
,,2025-10-14,,ships_cape_good_hope,27.0,
,,2025-10-15,,ships_cape_good_hope,30.0,
,,2025-10-16,,ships_cape_good_hope,34.0,
,,2025-10-17,,ships_cape_good_hope,35.0,
,,2025-10-18,,ships_cape_good_hope,42.0,
,,2025-10-19,,ships_cape_good_hope,38.0,
,,2025-10-20,,ships_cape_good_hope,28.0,
,,2025-10-21,,ships_cape_good_hope,34.0,
,,2025-10-22,,ships_cape_good_hope,34.0,
,,2025-10-23,,ships_cape_good_hope,30.0,
,,2025-10-24,,ships_cape_good_hope,38.0,
,,2025-10-25,,ships_cape_good_hope,28.0,
,,2025-10-26,,ships_cape_good_hope,26.0,
,,2025-10-27,,ships_cape_good_hope,38.0,
,,2025-10-28,,ships_cape_good_hope,39.0,
,,2025-10-29,,ships_cape_good_hope,37.0,
,,2025-10-30,,ships_cape_good_hope,34.0,
,,2025-10-31,,ships_cape_good_hope,31.0,
,,2025-11-01,,ships_cape_good_hope,39.0,
,,2025-11-02,,ships_cape_good_hope,37.0,
,,2025-11-03,,ships_cape_good_hope,38.0,
,,2025-11-04,,ships_cape_good_hope,33.0,
,,2025-11-05,,ships_cape_good_hope,23.0,
,,2025-11-06,,ships_cape_good_hope,25.0,
,,2025-11-07,,ships_cape_good_hope,31.0,
,,2025-11-08,,ships_cape_good_hope,28.0,
,,2025-11-09,,ships_cape_good_hope,31.0,
,,2025-11-10,,ships_cape_good_hope,30.0,
,,2025-11-11,,ships_cape_good_hope,29.0,
,,2025-11-12,,ships_cape_good_hope,28.0,
,,2025-11-13,,ships_cape_good_hope,27.0,
,,2025-11-14,,ships_cape_good_hope,34.0,
,,2025-11-15,,ships_cape_good_hope,27.0,
,,2025-11-16,,ships_cape_good_hope,17.0,
,,2025-11-17,,ships_cape_good_hope,28.0,
,,2025-11-18,,ships_cape_good_hope,35.0,
,,2025-11-19,,ships_cape_good_hope,38.0,
,,2025-11-20,,ships_cape_good_hope,32.0,
,,2025-11-21,,ships_cape_good_hope,38.0,
,,2025-11-22,,ships_cape_good_hope,36.0,
,,2025-11-23,,ships_cape_good_hope,21.0,
,,2025-11-24,,ships_cape_good_hope,28.0,
,,2025-11-25,,ships_cape_good_hope,38.0,
,,2025-11-26,,ships_cape_good_hope,37.0,
,,2025-11-27,,ships_cape_good_hope,39.0,
,,2025-11-28,,ships_cape_good_hope,45.0,
,,2025-11-29,,ships_cape_good_hope,38.0,
,,2025-11-30,,ships_cape_good_hope,30.0,
,,2025-12-01,,ships_cape_good_hope,33.0,
,,2025-12-02,,ships_cape_good_hope,37.0,
,,2025-12-03,,ships_cape_good_hope,41.0,
,,2025-12-04,,ships_cape_good_hope,38.0,
,,2025-12-05,,ships_cape_good_hope,36.0,
,,2025-12-06,,ships_cape_good_hope,37.0,
,,2025-12-07,,ships_cape_good_hope,33.0,
,,2025-12-08,,ships_cape_good_hope,25.0,
,,2025-12-09,,ships_cape_good_hope,31.0,
,,2025-12-10,,ships_cape_good_hope,39.0,
,,2025-12-11,,ships_cape_good_hope,39.0,
,,2025-12-12,,ships_cape_good_hope,35.0,
,,2025-12-13,,ships_cape_good_hope,25.0,
,,2025-12-14,,ships_cape_good_hope,29.0,
,,2025-12-15,,ships_cape_good_hope,30.0,
,,2025-12-16,,ships_cape_good_hope,29.0,
,,2025-12-17,,ships_cape_good_hope,28.0,
,,2025-12-18,,ships_cape_good_hope,36.0,
,,2025-12-19,,ships_cape_good_hope,39.0,
,,2025-12-20,,ships_cape_good_hope,34.0,
,,2025-12-21,,ships_cape_good_hope,42.0,
,,2025-12-22,,ships_cape_good_hope,38.0,
,,2025-12-23,,ships_cape_good_hope,22.0,
,,2025-12-24,,ships_cape_good_hope,26.0,
,,2025-12-25,,ships_cape_good_hope,35.0,
,,2025-12-26,,ships_cape_good_hope,43.0,
,,2025-12-27,,ships_cape_good_hope,29.0,
,,2025-12-28,,ships_cape_good_hope,34.0,
,,2025-12-29,,ships_cape_good_hope,40.0,
,,2025-12-30,,ships_cape_good_hope,36.0,
,,2025-12-31,,ships_cape_good_hope,34.0,
,,2026-01-01,,ships_cape_good_hope,42.0,
,,2026-01-02,,ships_cape_good_hope,45.0,
,,2026-01-03,,ships_cape_good_hope,41.0,
,,2026-01-04,,ships_cape_good_hope,38.0,
,,2026-01-05,,ships_cape_good_hope,40.0,
,,2026-01-06,,ships_cape_good_hope,37.0,
,,2026-01-07,,ships_cape_good_hope,33.0,
,,2026-01-08,,ships_cape_good_hope,29.0,
,,2026-01-09,,ships_cape_good_hope,39.0,
,,2026-01-10,,ships_cape_good_hope,42.0,
,,2026-01-11,,ships_cape_good_hope,30.0,
,,2026-01-12,,ships_cape_good_hope,31.0,
,,2026-01-13,,ships_cape_good_hope,36.0,
,,2026-01-14,,ships_cape_good_hope,33.0,
,,2026-01-15,,ships_cape_good_hope,34.0,
,,2026-01-16,,ships_cape_good_hope,37.0,
,,2026-01-17,,ships_cape_good_hope,32.0,
,,2026-01-18,,ships_cape_good_hope,29.0,
,,2026-01-19,,ships_cape_good_hope,26.0,
,,2026-01-20,,ships_cape_good_hope,25.0,
,,2026-01-21,,ships_cape_good_hope,34.0,
,,2026-01-22,,ships_cape_good_hope,34.0,
,,2026-01-23,,ships_cape_good_hope,34.0,
,,2026-01-24,,ships_cape_good_hope,40.0,
,,2026-01-25,,ships_cape_good_hope,40.0,
,,2026-01-26,,ships_cape_good_hope,37.0,
,,2026-01-27,,ships_cape_good_hope,33.0,
,,2026-01-28,,ships_cape_good_hope,34.0,
,,2026-01-29,,ships_cape_good_hope,36.0,
,,2026-01-30,,ships_cape_good_hope,37.0,
,,2026-01-31,,ships_cape_good_hope,30.0,
,,2026-02-01,,ships_cape_good_hope,26.0,
,,2026-02-02,,ships_cape_good_hope,30.0,
,,2026-02-03,,ships_cape_good_hope,32.0,
,,2026-02-04,,ships_cape_good_hope,32.0,
,,2026-02-05,,ships_cape_good_hope,36.0,
,,2026-02-06,,ships_cape_good_hope,33.0,
,,2026-02-07,,ships_cape_good_hope,28.0,
,,2026-02-08,,ships_cape_good_hope,26.0,
,,2026-02-09,,ships_cape_good_hope,28.0,
,,2026-02-10,,ships_cape_good_hope,32.0,
,,2026-02-11,,ships_cape_good_hope,33.0,
,,2026-02-12,,ships_cape_good_hope,37.0,
,,2026-02-13,,ships_cape_good_hope,46.0,
,,2026-02-14,,ships_cape_good_hope,43.0,
,,2026-02-15,,ships_cape_good_hope,38.0,
,,2026-02-16,,ships_cape_good_hope,29.0,
,,2026-02-17,,ships_cape_good_hope,29.0,
,,2026-02-18,,ships_cape_good_hope,43.0,
,,2026-02-19,,ships_cape_good_hope,41.0,
,,2026-02-20,,ships_cape_good_hope,35.0,
,,2026-02-21,,ships_cape_good_hope,35.0,
,,2026-02-22,,ships_cape_good_hope,40.0,
,,2026-02-23,,ships_cape_good_hope,37.0,
,,2026-02-24,,ships_cape_good_hope,36.0,
,,2026-02-25,,ships_cape_good_hope,36.0,
,,2026-02-26,,ships_cape_good_hope,42.0,
,,2026-02-27,,ships_cape_good_hope,46.0,
,,2026-02-28,,ships_cape_good_hope,26.0,
,,2026-03-01,,ships_cape_good_hope,17.0,
,,2026-03-02,,ships_cape_good_hope,35.0,
,,2026-03-03,,ships_cape_good_hope,39.0,
,,2026-03-04,,ships_cape_good_hope,42.0,
,,2026-03-05,,ships_cape_good_hope,37.0,
,,2026-03-06,,ships_cape_good_hope,38.0,
,,2026-03-07,,ships_cape_good_hope,33.0,
,,2026-03-08,,ships_cape_good_hope,28.0,
,,2026-03-09,,ships_cape_good_hope,34.0,
,,2026-03-10,,ships_cape_good_hope,39.0,
,,2026-03-11,,ships_cape_good_hope,42.0,
,,2026-03-12,,ships_cape_good_hope,42.0,
,,2026-03-13,,ships_cape_good_hope,47.0,
,,2026-03-14,,ships_cape_good_hope,33.0,
,,2026-03-15,,ships_cape_good_hope,38.0,
,,2026-03-16,,ships_cape_good_hope,35.0,
,,2026-03-17,,ships_cape_good_hope,28.0,
,,2026-03-18,,ships_cape_good_hope,36.0,
,,2026-03-19,,ships_cape_good_hope,34.0,
,,2026-03-20,,ships_cape_good_hope,31.0,
,,2026-03-21,,ships_cape_good_hope,29.0,
,,2026-03-22,,ships_cape_good_hope,34.0,
,,2026-03-23,,ships_cape_good_hope,31.0,
,,2026-03-24,,ships_cape_good_hope,29.0,
,,2026-03-25,,ships_cape_good_hope,32.0,
,,2026-03-26,,ships_cape_good_hope,34.0,
,,2026-03-27,,ships_cape_good_hope,35.0,
,,2026-03-28,,ships_cape_good_hope,28.0,
,,2026-03-29,,ships_cape_good_hope,34.0,
,,2026-03-30,,ships_cape_good_hope,28.0,
,,2026-03-31,,ships_cape_good_hope,30.0,
,,2026-04-01,,ships_cape_good_hope,33.0,
,,2026-04-02,,ships_cape_good_hope,26.0,
,,2026-04-03,,ships_cape_good_hope,34.0,
,,2026-04-04,,ships_cape_good_hope,39.0,
,,2026-04-05,,ships_cape_good_hope,31.0,
,,2026-04-06,,ships_cape_good_hope,23.0,
,,2026-04-07,,ships_cape_good_hope,33.0,
,,2026-04-08,,ships_cape_good_hope,47.0,
,,2026-04-09,,ships_cape_good_hope,42.0,
,,2026-04-10,,ships_cape_good_hope,37.0,
,,2026-04-11,,ships_cape_good_hope,33.0,
,,2026-04-12,,ships_cape_good_hope,29.0,
,,2026-04-13,,ships_cape_good_hope,29.0,
,,2026-04-14,,ships_cape_good_hope,34.0,
,,2026-04-15,,ships_cape_good_hope,31.0,
,,2026-04-16,,ships_cape_good_hope,28.0,
,,2026-04-17,,ships_cape_good_hope,47.0,
,,2026-04-18,,ships_cape_good_hope,37.0,
,,2026-04-19,,ships_cape_good_hope,18.0,
,,2026-04-20,,ships_cape_good_hope,18.0,
,,2026-04-21,,ships_cape_good_hope,30.0,
,,2026-04-22,,ships_cape_good_hope,35.0,
,,2026-04-23,,ships_cape_good_hope,49.0,
