ticker,cik,fiscal_year,shares_outstanding,total_assets,total_liab,deposits,equity,liab_current,longterm_debt,net_income,interest_expense
ACNT,95953,2017,9009453.0,159874150.0,,,89700426.0,33250266.0,25913557.0,1016693.0,985366.0
ACNT,95953,2018,9009453.0,228398846.0,,,102484086.0,37237384.0,76405458.0,549436.0,2210506.0
ACNT,95953,2019,9009453.0,257197000.0,,,106511000.0,40578000.0,71554000.0,-893000.0,3818000.0
ACNT,95953,2020,9009453.0,206984000.0,,,80295000.0,31050000.0,60495000.0,-27267000.0,2110000.0
ACNT,95953,2021,9009453.0,266002000.0,154412000.0,,111590000.0,50489000.0,67928000.0,20245000.0,1486000.0
ACNT,95953,2022,9009453.0,269043000.0,134784000.0,,134259000.0,33478000.0,69085000.0,22066000.0,2742000.0
ACNT,95953,2023,9009453.0,163295000.0,55885000.0,,107410000.0,24789000.0,0.0,11139000.0,4238000.0
ACNT,95953,2024,9009453.0,147250000.0,53705000.0,,93545000.0,22280000.0,,-13598000.0,
ACNT,95953,2025,9009453.0,111937000.0,24945000.0,,86992000.0,12355000.0,,867000.0,
ACT,1823529,2021,137483671.0,5865773000.0,1760250000.0,,4105523000.0,,740416000.0,546685000.0,51009000.0
ACT,1823529,2022,137483671.0,5709149000.0,1608241000.0,,4100908000.0,,742830000.0,,51699000.0
ACT,1823529,2023,137483671.0,6190473000.0,1558126000.0,,4632347000.0,,745416000.0,,51867000.0
ACT,1823529,2024,137483671.0,6521531000.0,1525435000.0,,4996096000.0,,743050000.0,,51157000.0
ACT,1823529,2025,137483671.0,6893466000.0,1538285000.0,,5355181000.0,,744481000.0,674244000.0,49949000.0
AEP,4904,2015,544104955.0,61683100000.0,43778200000.0,,17891700000.0,7108500000.0,17740900000.0,,873900000.0
AEP,4904,2016,544104955.0,63467700000.0,46047600000.0,,17397000000.0,9498000000.0,17378400000.0,,877200000.0
AEP,4904,2017,544104955.0,64729100000.0,46403600000.0,,18287000000.0,8271300000.0,19419600000.0,,895000000.0
AEP,4904,2018,544104955.0,68802800000.0,49634600000.0,,19028400000.0,8648800000.0,21648200000.0,,984400000.0
AEP,4904,2019,544104955.0,75892300000.0,55870500000.0,,19632200000.0,10299100000.0,25126800000.0,,1072500000.0
AEP,4904,2020,544104955.0,80757200000.0,59937500000.0,,20550900000.0,9926700000.0,28986400000.0,,1165700000.0
AEP,4904,2021,544104955.0,87668700000.0,64945200000.0,,22433200000.0,12426700000.0,31300700000.0,,1199100000.0
AEP,4904,2022,544104955.0,93469400000.0,69301100000.0,,23893400000.0,14567400000.0,33626200000.0,,1396100000.0
AEP,4904,2023,544104955.0,96684000000.0,71355600000.0,,25246700000.0,11583600000.0,37652700000.0,,1806900000.0
AEP,4904,2024,544104955.0,103078000000.0,76054100000.0,,26943800000.0,13009300000.0,39307800000.0,,
AEP,4904,2025,544104955.0,114460000000.0,82204000000.0,,31138000000.0,13314000000.0,44128000000.0,,
AFG,1042046,2015,82921466.0,49859000000.0,45089000000.0,,4592000000.0,,1020000000.0,129000000.0,74000000.0
AFG,1042046,2016,82921466.0,55072000000.0,50153000000.0,,4916000000.0,,1283000000.0,385000000.0,77000000.0
AFG,1042046,2017,82921466.0,60658000000.0,55324000000.0,,5330000000.0,,1301000000.0,166000000.0,85000000.0
AFG,1042046,2018,82921466.0,63456000000.0,58484000000.0,,4970000000.0,,1302000000.0,-29000000.0,62000000.0
AFG,1042046,2019,82921466.0,70130000000.0,63861000000.0,,6269000000.0,,1473000000.0,211000000.0,68000000.0
AFG,1042046,2020,82921466.0,73566000000.0,66777000000.0,,6789000000.0,,1963000000.0,692000000.0,88000000.0
AFG,1042046,2021,82921466.0,28931000000.0,23919000000.0,,5012000000.0,,1964000000.0,1995000000.0,94000000.0
AFG,1042046,2022,82921466.0,28831000000.0,24779000000.0,,4052000000.0,,1496000000.0,898000000.0,85000000.0
AFG,1042046,2023,82921466.0,29787000000.0,25529000000.0,,4258000000.0,,1475000000.0,852000000.0,76000000.0
AFG,1042046,2024,82921466.0,30836000000.0,26370000000.0,,4466000000.0,,1475000000.0,887000000.0,76000000.0
AFG,1042046,2025,82921466.0,32642000000.0,27822000000.0,,4820000000.0,,1820000000.0,842000000.0,80000000.0
AFL,4977,2015,501343298.0,118296000000.0,100588000000.0,,17708000000.0,,,2533000000.0,289000000.0
AFL,4977,2016,501343298.0,129819000000.0,109337000000.0,,20482000000.0,,,2659000000.0,268000000.0
AFL,4977,2017,501343298.0,137217000000.0,112619000000.0,,24598000000.0,,,4604000000.0,240000000.0
AFL,4977,2018,501343298.0,140406000000.0,116944000000.0,,23462000000.0,,,2920000000.0,222000000.0
AFL,4977,2019,501343298.0,152768000000.0,123809000000.0,,28959000000.0,,,3304000000.0,228000000.0
AFL,4977,2020,501343298.0,165086000000.0,131527000000.0,,33559000000.0,,,4778000000.0,242000000.0
AFL,4977,2021,501343298.0,157542000000.0,124289000000.0,,33253000000.0,,,4325000000.0,238000000.0
AFL,4977,2022,501343298.0,131017000000.0,108652000000.0,,22365000000.0,,,4201000000.0,226000000.0
AFL,4977,2023,501343298.0,126724000000.0,104739000000.0,,21985000000.0,,,4659000000.0,195000000.0
AFL,4977,2024,501343298.0,117566000000.0,91468000000.0,,26098000000.0,,,5443000000.0,
AFL,4977,2025,501343298.0,116470000000.0,86980000000.0,,29490000000.0,,,3646000000.0,
AGO,1273813,2015,43979208.0,14544000000.0,8481000000.0,,6063000000.0,,1300000000.0,429000000.0,25000000.0
AGO,1273813,2016,43979208.0,14151000000.0,7647000000.0,,6504000000.0,,1306000000.0,197000000.0,25000000.0
AGO,1273813,2017,43979208.0,14433000000.0,7594000000.0,,6839000000.0,,1292000000.0,52000000.0,24000000.0
AGO,1273813,2018,43979208.0,13603000000.0,7048000000.0,,6555000000.0,,1233000000.0,88000000.0,23000000.0
AGO,1273813,2019,43979208.0,14326000000.0,7674000000.0,,6639000000.0,,1235000000.0,137000000.0,22000000.0
AGO,1273813,2020,43979208.0,15334000000.0,8629000000.0,,6643000000.0,,1224000000.0,362000000.0,85000000.0
AGO,1273813,2021,43979208.0,18208000000.0,11708000000.0,,6292000000.0,,1673000000.0,389000000.0,87000000.0
AGO,1273813,2022,43979208.0,16843000000.0,11551000000.0,,5064000000.0,,1675000000.0,124000000.0,81000000.0
AGO,1273813,2023,43979208.0,12539000000.0,6774000000.0,,5713000000.0,,1694000000.0,739000000.0,90000000.0
AGO,1273813,2024,43979208.0,11901000000.0,6348000000.0,,5495000000.0,,1699000000.0,376000000.0,
AGO,1273813,2025,43979208.0,12176000000.0,6387000000.0,,5663000000.0,,1704000000.0,503000000.0,
AIDX,1139685,2025,12770303.0,4137357.0,4156582.0,,-19225.0,2463141.0,,-3738821.0,156207.0
AIG,5272,2015,522893169.0,496943000000.0,406733000000.0,,89658000000.0,,29350000000.0,-1841000000.0,1281000000.0
AIG,5272,2016,522893169.0,498264000000.0,421406000000.0,,76300000000.0,,30912000000.0,-3041000000.0,1260000000.0
AIG,5272,2017,522893169.0,498301000000.0,432593000000.0,,65171000000.0,,31640000000.0,-6660000000.0,1168000000.0
AIG,5272,2018,522893169.0,491984000000.0,434675000000.0,,56361000000.0,,34540000000.0,-622000000.0,1309000000.0
AIG,5272,2019,522893169.0,525064000000.0,457637000000.0,,65675000000.0,,35350000000.0,929000000.0,1417000000.0
AIG,5272,2020,522893169.0,586481000000.0,519282000000.0,,66362000000.0,,37534000000.0,-5944000000.0,1457000000.0
AIG,5272,2021,522893169.0,596112000000.0,527200000000.0,,65956000000.0,,30163000000.0,9388000000.0,1305000000.0
AIG,5272,2022,522893169.0,526634000000.0,484399000000.0,,40002000000.0,,27179000000.0,10276000000.0,1125000000.0
AIG,5272,2023,522893169.0,539306000000.0,488005000000.0,,45351000000.0,,,3643000000.0,1136000000.0
AIG,5272,2024,522893169.0,161322000000.0,118772000000.0,,42521000000.0,,8922000000.0,898000000.0,462000000.0
AIG,5272,2025,522893169.0,161254000000.0,120092000000.0,,41139000000.0,,9191000000.0,3096000000.0,396000000.0
AIIA,2073553,2025,,140503529.0,131718.0,,1116812.0,,,1097990.0,
AITX,1498148,2015,432030200.0,88059.0,1115555.0,,-1027496.0,886465.0,1516697.0,-1049428.0,375412.0
AITX,1498148,2016,432030200.0,9446.0,1578428.0,,-1568982.0,1047037.0,,-1267955.0,647990.0
AITX,1498148,2017,432030200.0,3100.0,15262592.0,,-15259492.0,15179522.0,,33845898.0,811383.0
AITX,1498148,2018,432030200.0,736583.0,34999500.0,,-34262917.0,34784191.0,,-24249001.0,12411883.0
AITX,1498148,2019,432030200.0,591049.0,16422767.0,,-15831718.0,15743601.0,,16094835.0,6747025.0
AITX,1498148,2020,432030200.0,343642.0,21450047.0,,-21106405.0,19677221.0,,-6213649.0,3465098.0
AITX,1498148,2021,432030200.0,1567353.0,16111040.0,,-14543687.0,4410710.0,,-5898911.0,3379833.0
AITX,1498148,2022,432030200.0,9279018.0,30255375.0,,-20976357.0,4547718.0,,-62197484.0,16129499.0
AITX,1498148,2023,432030200.0,6296858.0,38139859.0,,-31843001.0,16049593.0,,-18109457.0,5426364.0
AITX,1498148,2024,432030200.0,7596791.0,47796348.0,,-40199557.0,21715651.0,,-20708716.0,6758044.0
AITX,1498148,2025,432030200.0,10985797.0,60514725.0,,-49931012.0,7576681.0,,-18935592.0,
AITX,1498148,2026,432030200.0,9302228.0,61965374.0,,-53211087.0,19952748.0,,-14510251.0,
AIZ,1267238,2015,49323767.0,30043128000.0,25519161000.0,,4523967000.0,,,65744000.0,55116000.0
AIZ,1267238,2016,49323767.0,29709128000.0,25611028000.0,,4098100000.0,,,31316000.0,57619000.0
AIZ,1267238,2017,49323767.0,31843000000.0,27561500000.0,,4270600000.0,,,312900000.0,49500000.0
AIZ,1267238,2018,49323767.0,41089300000.0,35955400000.0,,5112000000.0,,2006000000.0,20300000.0,100300000.0
AIZ,1267238,2019,49323767.0,44291200000.0,38609100000.0,,5652800000.0,,2006900000.0,382600000.0,110600000.0
AIZ,1267238,2020,49323767.0,44649900000.0,38695100000.0,,5951400000.0,,,441800000.0,104500000.0
AIZ,1267238,2021,49323767.0,33911500000.0,28421800000.0,,5489700000.0,,,1372400000.0,111800000.0
AIZ,1267238,2022,49323767.0,33123800000.0,28895100000.0,,4228700000.0,,,276600000.0,108300000.0
AIZ,1267238,2023,49323767.0,33635200000.0,28825700000.0,,4809500000.0,,,642500000.0,108000000.0
AIZ,1267238,2024,49323767.0,35020600000.0,29913900000.0,,5106700000.0,,,760200000.0,
AIZ,1267238,2025,49323767.0,36289600000.0,30418000000.0,,5871600000.0,,,872700000.0,
AJG,354190,2015,256300000.0,10913800000.0,7225600000.0,,3638300000.0,4191700000.0,2075000000.0,62300000.0,103000000.0
AJG,354190,2016,256300000.0,11489600000.0,7833800000.0,,3596600000.0,4611700000.0,2144600000.0,95100000.0,109800000.0
AJG,354190,2017,256300000.0,12897400000.0,8732500000.0,,4105200000.0,4912300000.0,2691900000.0,105100000.0,124100000.0
AJG,354190,2018,256300000.0,16334000000.0,11764300000.0,,4498900000.0,7693600000.0,3091400000.0,117300000.0,138400000.0
AJG,354190,2019,256300000.0,19634800000.0,14419300000.0,,5155500000.0,8921000000.0,3816100000.0,98500000.0,179800000.0
AJG,354190,2020,256300000.0,22331400000.0,16098700000.0,,6186200000.0,10135000000.0,4266000000.0,142200000.0,196400000.0
AJG,354190,2021,256300000.0,33345000000.0,24784900000.0,,8508400000.0,16735000000.0,5810200000.0,906800000.0,226100000.0
AJG,354190,2022,256300000.0,38907800000.0,29717600000.0,,9143600000.0,21888000000.0,5562800000.0,1114200000.0,256900000.0
AJG,354190,2023,256300000.0,51615800000.0,40800500000.0,,10775300000.0,31064700000.0,7006000000.0,969500000.0,296700000.0
AJG,354190,2024,256300000.0,64255200000.0,44075600000.0,,20153500000.0,29260800000.0,12731900000.0,1462700000.0,381300000.0
AJG,354190,2025,256300000.0,70665000000.0,47318000000.0,,23321000000.0,32519000000.0,12104000000.0,1494000000.0,639000000.0
ALL,899051,2015,252857950.0,104656000000.0,84631000000.0,,20025000000.0,,5124000000.0,2171000000.0,292000000.0
ALL,899051,2016,252857950.0,108610000000.0,88037000000.0,,20573000000.0,,6347000000.0,1877000000.0,295000000.0
ALL,899051,2017,252857950.0,112422000000.0,89871000000.0,,22551000000.0,,6350000000.0,3189000000.0,335000000.0
ALL,899051,2018,252857950.0,112249000000.0,90937000000.0,,21312000000.0,,6451000000.0,2252000000.0,332000000.0
ALL,899051,2019,252857950.0,119950000000.0,93952000000.0,,25998000000.0,,6631000000.0,4847000000.0,327000000.0
ALL,899051,2020,252857950.0,125987000000.0,95770000000.0,,30217000000.0,,7825000000.0,5576000000.0,318000000.0
ALL,899051,2021,252857950.0,99440000000.0,74313000000.0,,25179000000.0,,7976000000.0,1599000000.0,330000000.0
ALL,899051,2022,252857950.0,97957000000.0,80607000000.0,,17475000000.0,,7964000000.0,-1311000000.0,335000000.0
ALL,899051,2023,252857950.0,103362000000.0,85732000000.0,,17770000000.0,,7942000000.0,-188000000.0,379000000.0
ALL,899051,2024,252857950.0,111617000000.0,90250000000.0,,21442000000.0,,8085000000.0,4667000000.0,
ALL,899051,2025,252857950.0,119758000000.0,89169000000.0,,30610000000.0,,7490000000.0,10282000000.0,
ALLY,40729,2015,304199693.0,158581000000.0,145142000000.0,66478000000.0,13439000000.0,,54647000000.0,263000000.0,2429000000.0
ALLY,40729,2016,304199693.0,163728000000.0,150411000000.0,79022000000.0,13317000000.0,,39260000000.0,248000000.0,2629000000.0
ALLY,40729,2017,304199693.0,167148000000.0,153654000000.0,93256000000.0,13494000000.0,,33037000000.0,181000000.0,2857000000.0
ALLY,40729,2018,304199693.0,178869000000.0,165601000000.0,106178000000.0,13268000000.0,,35217000000.0,290000000.0,3637000000.0
ALLY,40729,2019,304199693.0,180644000000.0,166228000000.0,120752000000.0,14416000000.0,,24808000000.0,378000000.0,4243000000.0
ALLY,40729,2020,304199693.0,182165000000.0,167462000000.0,137036000000.0,14703000000.0,,16921000000.0,687000000.0,3243000000.0
ALLY,40729,2021,304199693.0,182114000000.0,165064000000.0,141558000000.0,17050000000.0,,11160000000.0,3060000000.0,1914000000.0
ALLY,40729,2022,304199693.0,191826000000.0,178967000000.0,152297000000.0,12859000000.0,,13344000000.0,1714000000.0,2857000000.0
ALLY,40729,2023,304199693.0,196392000000.0,182626000000.0,154666000000.0,13766000000.0,,13230000000.0,1020000000.0,6897000000.0
ALLY,40729,2024,304199693.0,191836000000.0,177933000000.0,151574000000.0,13903000000.0,,12676000000.0,108000000.0,
ALLY,40729,2025,304199693.0,196002000000.0,180504000000.0,151649000000.0,15498000000.0,,14411000000.0,852000000.0,
ALRM,1459200,2015,49090228.0,226095000.0,55964000.0,,170131000.0,29079000.0,6700000.0,3275000.0,
ALRM,1459200,2016,49090228.0,261245000.0,69996000.0,,191249000.0,39699000.0,6700000.0,2976000.0,
ALRM,1459200,2017,49090228.0,371641000.0,138814000.0,,232827000.0,44503000.0,71000000.0,320000.0,
ALRM,1459200,2018,49090228.0,440985000.0,163396000.0,,277589000.0,75270000.0,67000000.0,7928000.0,
ALRM,1459200,2019,49090228.0,557799000.0,190938000.0,,355651000.0,75795000.0,63000000.0,13035000.0,
ALRM,1459200,2020,49090228.0,731687000.0,253244000.0,,467752000.0,90244000.0,110000000.0,15967000.0,
ALRM,1459200,2021,49090228.0,1232015000.0,605960000.0,,613167000.0,129339000.0,,9146000.0,
ALRM,1459200,2022,49090228.0,1329375000.0,706528000.0,,598859000.0,164936000.0,,18085000.0,
ALRM,1459200,2023,49090228.0,1439563000.0,714709000.0,,688546000.0,175337000.0,,31304000.0,
ALRM,1459200,2024,49090228.0,2038208000.0,1266915000.0,,726546000.0,188806000.0,,30328000.0,11426000.0
ALRM,1459200,2025,49090228.0,2136591000.0,1245581000.0,,848163000.0,663140000.0,,,17294000.0
AMAT,6951,2015,793597443.0,15308000000.0,7695000000.0,,7613000000.0,3798000000.0,3342000000.0,336000000.0,103000000.0
AMAT,6951,2016,793597443.0,14588000000.0,7371000000.0,,7217000000.0,3632000000.0,3143000000.0,610000000.0,155000000.0
AMAT,6951,2017,793597443.0,19419000000.0,10070000000.0,,9349000000.0,4115000000.0,5304000000.0,982000000.0,198000000.0
AMAT,6951,2018,793597443.0,17773000000.0,10934000000.0,,6839000000.0,4068000000.0,5309000000.0,876000000.0,234000000.0
AMAT,6951,2019,793597443.0,19024000000.0,10810000000.0,,8214000000.0,4447000000.0,4713000000.0,698000000.0,237000000.0
AMAT,6951,2020,793597443.0,22353000000.0,11775000000.0,,10578000000.0,4459000000.0,5448000000.0,1131000000.0,240000000.0
AMAT,6951,2021,793597443.0,25825000000.0,13578000000.0,,12247000000.0,6344000000.0,5452000000.0,5888000000.0,236000000.0
AMAT,6951,2022,793597443.0,26726000000.0,14532000000.0,,12194000000.0,7379000000.0,5457000000.0,6525000000.0,228000000.0
AMAT,6951,2023,793597443.0,30729000000.0,14380000000.0,,16349000000.0,7372000000.0,5461000000.0,6856000000.0,238000000.0
AMAT,6951,2024,793597443.0,34409000000.0,15408000000.0,,19001000000.0,8468000000.0,5460000000.0,7177000000.0,
AMAT,6951,2025,793597443.0,36299000000.0,15884000000.0,,20415000000.0,7999000000.0,6455000000.0,6998000000.0,
AMG,1004434,2015,25859933.0,7784800000.0,3403200000.0,,2837100000.0,,645000000.0,150300000.0,88900000.0
AMG,1004434,2016,25859933.0,8749100000.0,3649100000.0,,3619600000.0,,868600000.0,150200000.0,89400000.0
AMG,1004434,2017,25859933.0,8702100000.0,3311700000.0,,3822200000.0,,809000000.0,315400000.0,85300000.0
AMG,1004434,2018,25859933.0,8219100000.0,3250500000.0,,3457400000.0,,779700000.0,-151300000.0,80600000.0
AMG,1004434,2019,25859933.0,7653500000.0,3237700000.0,,2937500000.0,,1793800000.0,22500000.0,76200000.0
AMG,1004434,2020,25859933.0,7888900000.0,3900100000.0,,2779700000.0,,2312100000.0,202200000.0,92300000.0
AMG,1004434,2021,25859933.0,8876400000.0,4491900000.0,,2786400000.0,,2490400000.0,565700000.0,111400000.0
AMG,1004434,2022,25859933.0,8881000000.0,4240000000.0,,3230300000.0,,2535300000.0,1145900000.0,114400000.0
AMG,1004434,2023,25859933.0,9059600000.0,4096100000.0,,3587900000.0,,2537500000.0,672900000.0,123800000.0
AMG,1004434,2024,25859933.0,8830900000.0,4182200000.0,,3345300000.0,,2620200000.0,511600000.0,
AMG,1004434,2025,25859933.0,9207400000.0,4785300000.0,,3238400000.0,,2691300000.0,716600000.0,
AMP,820027,2015,88333219.0,145342000000.0,136937000000.0,,7217000000.0,,,1562000000.0,
AMP,820027,2016,88333219.0,139821000000.0,133529000000.0,,6292000000.0,,,1314000000.0,
AMP,820027,2017,88333219.0,147470000000.0,141472000000.0,,,,,1480000000.0,
AMP,820027,2018,88333219.0,137216000000.0,131628000000.0,,,,,539000000.0,
AMP,820027,2019,88333219.0,151828000000.0,146099000000.0,,5729000000.0,,,463000000.0,
AMP,820027,2020,88333219.0,165883000000.0,160016000000.0,,5867000000.0,,,177000000.0,
AMP,820027,2021,88333219.0,175979000000.0,170294000000.0,20227000000.0,5685000000.0,,,2760000000.0,
AMP,820027,2022,88333219.0,158468000000.0,154855000000.0,30775000000.0,3613000000.0,,,2559000000.0,
AMP,820027,2023,88333219.0,175191000000.0,170462000000.0,37321000000.0,4729000000.0,,,377000000.0,
AMP,820027,2024,88333219.0,181403000000.0,176175000000.0,35826000000.0,5228000000.0,,,3401000000.0,
AMP,820027,2025,88333219.0,190904000000.0,184355000000.0,33750000000.0,6549000000.0,,,3563000000.0,
AMSF,1018979,2015,18536058.0,1502045000.0,1048064000.0,,453981000.0,,,23073000.0,
AMSF,1018979,2016,18536058.0,1518856000.0,1062706000.0,,456150000.0,,,19073000.0,
AMSF,1018979,2017,18536058.0,1518236000.0,1092813000.0,,425423000.0,,,649000.0,
AMSF,1018979,2018,18536058.0,1515931000.0,1106169000.0,,409762000.0,,,18806000.0,
AMSF,1018979,2019,18536058.0,1492906000.0,1062691000.0,,430215000.0,,,34014000.0,
AMSF,1018979,2020,18536058.0,1470855000.0,1032039000.0,,438816000.0,,,28501000.0,
AMSF,1018979,2021,18536058.0,1402724000.0,1003401000.0,,399323000.0,,,65756000.0,
AMSF,1018979,2022,18536058.0,1269279000.0,951847000.0,,317432000.0,,,55602000.0,
AMSF,1018979,2023,18536058.0,1229162000.0,936711000.0,,292451000.0,,,62108000.0,
AMSF,1018979,2024,18536058.0,1157791000.0,900450000.0,,257341000.0,,,55436000.0,
AMSF,1018979,2025,18536058.0,1130544000.0,878946000.0,,251598000.0,,,47145000.0,
ANET,1596532,2015,1261224648.0,1159890000.0,371738000.0,,788152000.0,235011000.0,,43924000.0,
ANET,1596532,2016,1261224648.0,1729007000.0,621187000.0,,1107820000.0,459553000.0,,58783000.0,
ANET,1596532,2017,1261224648.0,2460860000.0,798946000.0,,1661914000.0,529905000.0,,103833000.0,
ANET,1596532,2018,1261224648.0,3081983000.0,938594000.0,,2143389000.0,606504000.0,,170322000.0,2701000.0
ANET,1596532,2019,1261224648.0,4185290000.0,1290604000.0,,2894686000.0,597074000.0,,260692000.0,
ANET,1596532,2020,1261224648.0,4738919000.0,1418628000.0,,3320291000.0,768243000.0,,182958000.0,
ANET,1596532,2021,1261224648.0,5734429000.0,1755829000.0,,3978600000.0,1109829000.0,,840854000.0,
ANET,1596532,2022,1261224648.0,6775410000.0,1889590000.0,,4885820000.0,1293531000.0,,1352446000.0,
ANET,1596532,2023,1261224648.0,9946806000.0,2727747000.0,,7219059000.0,1909606000.0,,2087321000.0,
ANET,1596532,2024,1261224648.0,14043921000.0,4049114000.0,,9994807000.0,2732222000.0,,2852054000.0,
ANET,1596532,2025,1261224648.0,19448600000.0,7078100000.0,,12370500000.0,5376500000.0,,3511400000.0,
AON,315293,2015,212125434.0,27164000000.0,21001000000.0,,6106000000.0,13086000000.0,5175000000.0,,273000000.0
AON,315293,2016,212125434.0,26615000000.0,21083000000.0,,5475000000.0,12495000000.0,5869000000.0,,282000000.0
AON,315293,2017,212125434.0,26088000000.0,21440000000.0,,4583000000.0,12755000000.0,5667000000.0,,282000000.0
AON,315293,2018,212125434.0,26422000000.0,22203000000.0,,4151000000.0,13296000000.0,5993000000.0,,278000000.0
AON,315293,2019,212125434.0,29405000000.0,25956000000.0,,3375000000.0,15571000000.0,6627000000.0,,307000000.0
AON,315293,2020,212125434.0,32114000000.0,28531000000.0,,3495000000.0,17433000000.0,7281000000.0,,334000000.0
AON,315293,2021,212125434.0,31917000000.0,30759000000.0,,1061000000.0,19073000000.0,8228000000.0,1255000000.0,322000000.0
AON,315293,2022,212125434.0,32704000000.0,33133000000.0,,-529000000.0,20306000000.0,9825000000.0,2589000000.0,406000000.0
AON,315293,2023,212125434.0,33959000000.0,34701000000.0,,-826000000.0,21651000000.0,9995000000.0,2564000000.0,484000000.0
AON,315293,2024,212125434.0,48965000000.0,42535000000.0,,6121000000.0,22995000000.0,16265000000.0,2654000000.0,
AON,315293,2025,212125434.0,50784000000.0,41236000000.0,,9352000000.0,23226000000.0,14660000000.0,3695000000.0,
APAM,1517302,2015,,946532000.0,829981000.0,,130045000.0,,,20077000.0,11706000.0
APAM,1517302,2016,,936166000.0,818452000.0,,131711000.0,,,19299000.0,11653000.0
APAM,1517302,2017,,837155000.0,666509000.0,,109923000.0,,,-27493000.0,11449000.0
APAM,1517302,2018,,805014000.0,630178000.0,,135044000.0,,,32511000.0,11223000.0
APAM,1517302,2019,,933619000.0,752008000.0,,132957000.0,,,44553000.0,11054000.0
APAM,1517302,2020,,1151962000.0,867167000.0,,180477000.0,,,212617000.0,10804000.0
APAM,1517302,2021,,1208047000.0,801051000.0,,276204000.0,,,336516000.0,10803000.0
APAM,1517302,2022,,1234608000.0,819971000.0,,262221000.0,,,206755000.0,9912000.0
APAM,1517302,2023,,1405858000.0,802101000.0,,324151000.0,,200000000.0,222289000.0,8571000.0
APAM,1517302,2024,,1618756000.0,868837000.0,,388924000.0,,200000000.0,259748000.0,
APAM,1517302,2025,,1577292000.0,794873000.0,,438831000.0,,190000000.0,290320000.0,
APO,1858681,2022,590543159.0,259333000000.0,252104000000.0,,397000000.0,,6472000000.0,-3213000000.0,
APO,1858681,2023,590543159.0,313488000000.0,288243000000.0,,14044000000.0,,8092000000.0,5047000000.0,
APO,1858681,2024,590543159.0,377895000000.0,346915000000.0,,17253000000.0,,10588000000.0,4577000000.0,
APO,1858681,2025,590543159.0,460949000000.0,418434000000.0,,23341000000.0,,13364000000.0,3492000000.0,
ARES,1176948,2015,103332418.0,4321408000.0,3329497000.0,,246917000.0,,,185000.0,
ARES,1176948,2016,103332418.0,5829712000.0,4452450000.0,,292851000.0,,,34019000.0,
ARES,1176948,2017,103332418.0,8563522000.0,7103230000.0,,274857000.0,,,39596000.0,21219000.0
ARES,1176948,2018,103332418.0,10154692000.0,8760351000.0,,587924000.0,,,11937000.0,
ARES,1176948,2019,103332418.0,12014196000.0,10155598000.0,,768290000.0,,,38465000.0,
ARES,1176948,2020,103332418.0,15168992000.0,12596852000.0,,1193685000.0,,,152142000.0,
ARES,1176948,2021,103332418.0,21605164000.0,16694730000.0,,1825227000.0,,,408837000.0,36760000.0
ARES,1176948,2022,103332418.0,22002839000.0,17097810000.0,,1589239000.0,,,167541000.0,71356000.0
ARES,1176948,2023,103332418.0,24730500000.0,19709151000.0,,1893399000.0,,,474326000.0,
ARES,1176948,2024,103332418.0,24884308000.0,17485922000.0,,3543646000.0,,,463742000.0,
ARES,1176948,2025,103332418.0,28633369000.0,19931981000.0,,4275463000.0,,,527362000.0,
ASB,7789,2015,188849659.0,27715021000.0,24777775000.0,21007665000.0,2937246000.0,,2679350000.0,188301000.0,77384000.0
ASB,7789,2016,188849659.0,29139315000.0,26048003000.0,21888448000.0,3091312000.0,,2761795000.0,200274000.0,84295000.0
ASB,7789,2017,188849659.0,30483594000.0,27246151000.0,22785962000.0,3237443000.0,,3397450000.0,229264000.0,145385000.0
ASB,7789,2018,188849659.0,33647859000.0,29866971000.0,24897393000.0,3780888000.0,,3469982000.0,333562000.0,274557000.0
ASB,7789,2019,188849659.0,32386478000.0,28464355000.0,23779064000.0,3922124000.0,,3210310000.0,326790000.0,336936000.0
ASB,7789,2020,188849659.0,33419783000.0,29328850000.0,26482481000.0,4090933000.0,,549465000.0,306771000.0,149883000.0
ASB,7789,2021,188849659.0,35104253000.0,31079399000.0,28466430000.0,4024853000.0,,1870371000.0,350994000.0,72334000.0
ASB,7789,2022,188849659.0,39405727000.0,35390237000.0,29636154000.0,4015490000.0,,1442932000.0,366122000.0,187931000.0
ASB,7789,2023,188849659.0,41015855000.0,36841882000.0,33446049000.0,4173973000.0,,1741463000.0,182956000.0,918479000.0
ASB,7789,2024,188849659.0,43023068000.0,38417506000.0,34648434000.0,4605562000.0,,1441442000.0,123145000.0,1075456000.0
ASB,7789,2025,188849659.0,45202596000.0,40227249000.0,35552608000.0,4975347000.0,,1007120000.0,474777000.0,971611000.0
ASTE,792987,2015,23025367.0,777353000.0,167495000.0,,608072000.0,142012000.0,5154000.0,32797000.0,1611000.0
ASTE,792987,2016,23025367.0,843601000.0,194760000.0,,647830000.0,168861000.0,4116000.0,55159000.0,1395000.0
ASTE,792987,2017,23025367.0,889579000.0,202814000.0,,685672000.0,179146000.0,1575000.0,37795000.0,840000.0
ASTE,792987,2018,23025367.0,855457000.0,270167000.0,,584580000.0,189231000.0,59709000.0,-60449000.0,1045000.0
ASTE,792987,2019,23025367.0,800498000.0,198011000.0,,601949000.0,172767000.0,690000.0,22306000.0,1367000.0
